r0:	0.0	-0.07830646013118626	9.999999999999251e-5	-0.07817147999520059	1.000000000011955e-4
r0:	0.004999999999999624	-0.07830646013118626	1.2134593947468762e-4	-0.07817147999520059	1.2128254571811877e-4
r0:	0.009999999999999624	-0.07830646013118626	1.4724827671245362e-4	-0.07817147999520059	1.470869071884157e-4
r0:	0.014999999999999625	-0.07830646013118626	1.7867955344997403e-4	-0.07817147999520059	1.78371295086593e-4
r0:	0.019999999999999626	-0.07830646013118626	2.1681987500880541e-4	-0.07817147999520059	2.1629614952047534e-4
r0:	0.024999999999999627	-0.07830646013118626	2.63101199450371e-4	-0.07817147999520059	2.622665547282491e-4
r0:	0.029999999999999628	-0.07830646013118626	3.192610723111857e-4	-0.07817147999520059	3.179834655160739e-4
r0:	0.03499999999999963	-0.07830646013118626	3.874078192136794e-4	-0.07817147999520059	3.855055501448797e-4
r0:	0.039999999999999626	-0.07830646013118626	4.7009963623804177e-4	-0.07817147999520059	4.6732381639305885e-4
r0:	0.044999999999999624	-0.07830646013118626	5.704405360401609e-4	-0.07817147999520059	5.664516199793501e-4
r0:	0.04999999999999962	-0.07830646013118626	6.92196734958621e-4	-0.07817147999520059	6.865331708401853e-4
r0:	0.05499999999999962	-0.07830646013118626	8.399378256408165e-4	-0.07817147999520059	8.319742684575721e-4
r0:	0.059999999999999616	-0.07830646013118626	0.0010192079982253577	-0.07817147999520059	0.0010080997312355662
r0:	0.06499999999999961	-0.07830646013118626	0.001236733683451908	-0.07817147999520059	0.0012213428587113221
r0:	0.06999999999999962	-0.07830646013118626	0.0015006753322828943	-0.07817147999520059	0.0014794733056997277
r0:	0.07499999999999962	-0.07830646013118626	0.0018209326650484125	-0.07817147999520059	0.0017918709853693168
r0:	0.07999999999999963	-0.07830646013118626	0.002209514673652804	-0.07817147999520059	0.0021698550919759794
r0:	0.08499999999999963	-0.07830646013118626	0.00268098800767534	-0.07817147999520059	0.002627079089078608
r0:	0.08999999999999964	-0.07830646013118626	0.0032530201947367134	-0.07817147999520059	0.0031800046019699927
r0:	0.09499999999999964	-0.07830646013118626	0.003947037524614756	-0.07817147999520059	0.0038484696531587708
r0:	0.09999999999999964	-0.07830646013118626	0.004789021464979993	-0.07817147999520059	0.004656369673765833
r0:	0.10499999999999965	-0.07830646013118626	0.005810472286191566	-0.07817147999520059	0.00563247332155227
r0:	0.10999999999999965	-0.07830646013118626	0.007049574275800562	-0.07817147999520059	0.006811399477481615
r0:	0.11499999999999966	-0.07830646013118626	0.008552603649631918	-0.07817147999520059	0.008234787057327877
r0:	0.11999999999999966	-0.07830646013118626	0.010375633810969722	-0.07817147999520059	0.009952695694829537
r0:	0.12499999999999967	-0.07830646013118626	0.012586565870186864	-0.07817147999520059	0.012025283229129236
r0:	0.12999999999999967	-0.07830646013118626	0.015267621565897338	-0.07817147999520059	0.01452481564981893
r0:	0.13499999999999968	-0.07830646013118626	0.018518295372579763	-0.07817147999520059	0.017538077216099224
r0:	0.13999999999999968	-0.07830646013118626	0.022458917577528676	-0.07817147999520059	0.021169263501928586
r0:	0.14499999999999968	-0.07830646013118626	0.02723491457278014	-0.07817147999520059	0.025543458907488346
r0:	0.1499999999999997	-0.07830646013118626	0.03302189229414967	-0.07817147999520059	0.030810823654412813
r0:	0.1549999999999997	-0.07830646013118626	0.040031679581856376	-0.07817147999520059	0.037151644514691266
r0:	0.1599999999999997	-0.07830646013118626	0.048519480499902345	-0.07817147999520059	0.04478243962811269
r0:	0.1649999999999997	-0.07830646013118626	0.05879229269389255	-0.07817147999520059	0.05396335172598478
r0:	0.1699999999999997	-0.07830646013118626	0.07121874945796883	-0.07817147999520059	0.06500711641043788
r0:	0.1749999999999997	-0.07830646013118626	0.0862405319553372	-0.07817147999520059	0.07828995226930019
r0:	0.17999999999999972	-0.07830646013118626	0.10438546946454745	-0.07817147999520059	0.09426478489994079
r0:	0.18499999999999972	-0.07830646013118626	0.12628239318104567	-0.07817147999520059	0.11347728114828139
r0:	0.18999999999999972	-0.07830646013118626	0.15267772645725372	-0.07817147999520059	0.13658522103217327
r0:	0.19499999999999973	-0.07830646013118626	0.1844536763187744	-0.07817147999520059	0.16438175218493078
r0:	0.19999999999999973	-0.07830646013118626	0.22264773644506614	-0.07817147999520059	0.19782302229812074
r0:	0.20499999999999974	-0.07830646013118626	0.26847302642912096	-0.07817147999520059	0.23806052053152588
r0:	0.20999999999999974	-0.07830646013118626	0.32333879217168554	-0.07817147999520059	0.2864781138150695
r0:	0.21499999999999975	-0.07830646013118626	0.38887020577001835	-0.07817147999520059	0.3447331596578701
r0:	0.21999999999999975	-0.07830646013118626	0.4669264682797896	-0.07817147999520059	0.4148001349454737
r0:	0.22499999999999976	-0.07830646013118626	0.5596161762202818	-0.07817147999520059	0.49901389139283214
r0:	0.22999999999999976	-0.07830646013118626	0.6693089944980237	-0.07817147999520059	0.6001079637343087
r0:	0.23499999999999976	-0.07830646013118626	0.7986428936600826	-0.07817147999520059	0.7212414949130087
r0:	0.23999999999999977	-0.07830646013118626	0.9505265353003043	-0.07817147999520059	0.866006696858967
r0:	0.24499999999999977	-0.07830646013118626	1.1281367726507485	-0.07817147999520059	1.038407969295619
r0:	0.24999999999999978	-0.07830646013118626	1.3349116033925421	-0.07817147999520059	1.2428046485668645
