r0:	0.0	-0.1378082255463936	1.0000000000004904e-4	-0.1375294663484439	1.0000000000005716e-4
r0:	0.004999999999999624	-0.1378082255463936	1.213426906800118e-4	-0.1375294663484439	1.2128912342657239e-4
r0:	0.009999999999999624	-0.1378082255463936	1.4723955153324745e-4	-0.1375294663484439	1.471229203460033e-4
r0:	0.014999999999999625	-0.1378082255463936	1.7866192467591875e-4	-0.1375294663484439	1.784805210520955e-4
r0:	0.019999999999999626	-0.1378082255463936	2.1678811817354654e-4	-0.1375294663484439	2.1655717046906509e-4
r0:	0.024999999999999627	-0.1378082255463936	2.630474066775194e-4	-0.1375294663484439	2.6281460234783393e-4
r0:	0.029999999999999628	-0.1378082255463936	3.191733403679616e-4	-0.1375294663484439	3.1904443428459585e-4
r0:	0.03499999999999963	-0.1378082255463936	3.872683096767981e-4	-0.1375294663484439	3.874485093775425e-4
r0:	0.039999999999999626	-0.1378082255463936	4.6988171052347676e-4	-0.1375294663484439	4.7074151503942235e-4
r0:	0.044999999999999624	-0.1378082255463936	5.701045283285171e-4	-0.1375294663484439	5.722831903741991e-4
r0:	0.04999999999999962	-0.1378082255463936	6.916837212359575e-4	-0.1375294663484439	6.962502554448705e-4
r0:	0.05499999999999962	-0.1378082255463936	8.39160244936853e-4	-0.1375294663484439	8.478622507662708e-4
r0:	0.059999999999999616	-0.1378082255463936	0.001018036957445493	-0.1375294663484439	0.0010336813544465496
r0:	0.06499999999999961	-0.1378082255463936	0.001234977890000787	-0.1375294663484439	0.0012620148459257764
r0:	0.06999999999999962	-0.1378082255463936	0.001498052726369497	-0.1375294663484439	0.0015434615901725624
r0:	0.07499999999999962	-0.1378082255463936	0.0018170273485398247	-0.1375294663484439	0.0018916628673828263
r0:	0.07999999999999963	-0.1378082255463936	0.0022037138515466808	-0.1375294663484439	0.002324346440982267
r0:	0.08499999999999963	-0.1378082255463936	0.002672392752166698	-0.1375294663484439	0.0028647962958184042
